CruiseTow,CruiseName,Event,Tow,GridLine,GridStation,Date,TimeStart,TimeLocal,LatitudeStart,LongitudeStart,TimeEnd,LatitudeEnd,LongitudeEnd,DurationTow,Heading,SOG,WaterDepth,WindSpeed,WindDirection,NetID,TowType,DepthTarget,DepthMaximum,VolumeFilteredM3,ZAID,RadioNum,RadioVol,SiphonNum,SiphonVol,Hydrozoa_oNum,Hydrozoa_oVol,PeriphylNum,PeriphylVol,Scyphozo_oNum,Scyphozo_oVol,Cnidaria_oNum,Cnidaria_oVol,CtenophNum,CtenophVol,ClioNum,ClioVol,LimacinaNum,LimacinaVol,ClioneNum,ClioneVol,SpongiobNum,SpongiobVol,Gastropo_oNum,Gastropo_oVol,CephalopNum,CephalopVol,TomopterNum,TomopterVol,Polychae_oNum,Polychae_oVol,PseudosaNum,PseudosaVol,Chaetogn_oNum,Chaetogn_oVol,CopepodaNum,CopepodaVol,OstracodNum,OstracodVol,MysidaNum,MysidaVol,GammaridNum,GammaridVol,VibiliaNum,VibiliaVol,CyllopusNum,CyllopusVol,PrimnoNum,PrimnoVol,ThemistoNum,ThemistoVol,HyperielNum,HyperielVol,HyperocheNum,HyperocheVol,Amphipod_oNum,Amphipod_oVol,EsuperbaNum,EsuperbaVol,EcrystalNum,EcrystalVol,EfrigidaNum,EfrigidaVol,EtriacanNum,EtriacanVol,ThysanoeNum,ThysanoeVol,Euphaus_oNum,Euphaus_oVol,DecapodaNum,DecapodaVol,IhleaNum,IhleaVol,SalpaAggNum,SalpaAggVol,SalpaSolNum,SalpaSolVol,SalpidaeNum,SalpidaeVol,PantarctNum,PantarctVol,TeleosteNum,TeleosteVol,otherNum,otherVol
190129,LMG11-01,534,129,-114,-21,2011-01-28,20:12:00,17:12:00,-69.7541,-75.461,20:33:00,-69.7527,-75.4871,21,230,1.8,128,10,238,2,Shallow,0-80,80.8,4092.8,Full,0,0,15.148,1.222,0,0,0,0,0,0,3.176,39.239,37.383,18.325,0.244,0.122,41.78,1.955,1.466,0.611,0,0,0,0,0,0,0.244,0.024,0,0,1.222,1.222,5.62,0.855,4018.744,14.904,0,0,0,0,0,0,0.244,0.022,2.932,0.195,0,0,3.176,0.122,0.244,0.024,0.733,0.022,0,0,2.443,0.147,47.156,2.443,0,0,0,0,3.665,0.122,-1,-1,1.955,0.024,,,0,0,0,0,2.932,0.635,0,0,16.614,0.489,0,0
190130,LMG11-01,535,130,-114,-21,2011-01-28,20:56:00,17:56:00,-69.7533,-75.4542,21:14:00,-69.7532,-75.4763,18,280,2.5,128,9.2,260,2,Shallow,0-80,81.3,3425.4,Full,0,0,0,0,0,0,0,0,0,0,4.671,0.292,94.878,54.883,0,0,81.449,2.102,1.46,0.175,0,0,1.46,0.058,0,0,0,0,0,0,2.627,2.335,15.472,1.168,1751.6,6.423,0,0,0,0,0,0,0.584,0.058,0,0,0,0,1.752,0.058,0,0,0.292,0.026,0,0,4.087,0.146,76.778,3.503,0,0,0,0,2.627,0.117,0,0,2.044,0.029,,,0,0,0,0,3.211,0.525,0,0,11.969,0.496,0,0
190131,LMG11-01,544,131,-158,-34,2011-01-29,09:36:00,06:36:00,-70.0846,-76.1418,09:53:00,-70.0813,-76.1524,17,310,1.5,318,8,110,2,Standard,0-120,121,1972.1,ESAmCtP,0,0,-1,-1,0,0,0,0,0,0,-1,-1,90.258,131.838,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.507,-1,2.535,0.304,0,0,8.62,0.304,0.507,0.051,2.028,0.101,0,0,126.26,25.86,97.864,6.085,0,0,0,0,48.171,5.071,-1,-1,-1,-1,,,0,0,0,0,1.014,0.101,0,0,-1,-1,0,0
190132,LMG11-01,545,132,-158,-34,2011-01-29,10:00:00,07:00:00,-70.0811,-76.1532,10:22:00,-70.0765,-76.1783,22,285,1.7,320,7.2,115,2,Standard,0-120,121.9,3863.3,Full,0.259,0.023,166.178,7.967,0,0,0,0,0,0,2.071,4.659,68.076,51.769,0.518,0.155,137.705,6.831,2.847,0.518,0,0,2.847,0.259,0,0,0,0,0,0,1.294,1.812,44.003,2.33,3101.98,9.676,0,0,0,0,0,0,0.777,0.023,1.553,0.104,0,0,19.154,0.777,0,0,1.553,0.023,0,0,132.01,28.46,98.361,5.953,0,0,0,0,77.653,7.765,-1,-1,3.106,0.052,,,0,0,0,0,0,0,0,0,5.953,0.155,0,0
190133,LMG11-01,548,133,-158,-34,2011-01-29,16:58:00,13:58:00,-70.0763,-76.1764,17:20:00,-70.0794,-76.1525,22,113,1.8,336,11,148,2,Standard,0-120,120.3,3456.6,ESAmCtP,0,0,-1,-1,0,0,0,0,0,0,-1,-1,137.419,201.355,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3.472,0.058,0,0,9.836,0.376,1.736,0.058,0.579,0.026,0.289,0.026,16.78,2.459,102.413,6.018,0,0,0,0,36.742,3.761,0,0,-1,-1,,,0,0,4.629,0.868,0,0,0,0,-1,-1,0,0
190134,LMG11-01,549,134,-158,-34,2011-01-29,17:30:00,14:30:00,-70.0802,-76.1502,17:52:00,-70.0881,-76.1488,22,142,1.6,317,11,145,2,Standard,0-120,121.2,3414,Full,0,0,0,0,0,0,0,0,0,0,2.636,0.703,103.689,158.17,0.879,0.41,70.884,3.515,1.172,0.264,0,0,1.172,0.088,0,0,0.586,0.059,0,0,4.979,3.808,105.447,5.097,2370.504,9.971,0,0,0,0,0,0,0.293,0.026,1.465,0.088,0,0,7.616,0.264,0.293,0.029,0.586,0.026,0,0,39.543,8.201,915.63,58.921,0,0,0,0,53.016,6.737,0,0,4.687,0.117,,,0,0,0,0,16.11,1.875,0,0,6.151,0.117,0,0
190135,LMG11-01,554,135,-158,-34,2011-01-30,04:33:00,01:33:00,-70.0843,-76.1453,04:56:00,-70.0774,-76.1589,23,311,1.6,327,8.5,165,2,Standard,0-120,121.6,3469.9,ESAmCtP,0,0,-1,-1,0.288,1.153,0,0,0.576,2.594,0,0,129.974,187.901,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0.288,0.058,0.288,0.026,0.865,0.026,0,0,8.358,0.317,0.288,0.026,1.729,0.058,0,0,171.474,51.875,123.346,9.51,0,0,0,0,125.363,13.833,-1,-1,-1,-1,,,0,0,0,0,6.917,0.922,0,0,-1,-1,0,0
190136,LMG11-01,555,136,-158,-34,2011-01-30,05:04:00,02:04:00,-70.0768,-76.1604,05:21:00,-70.0731,-76.1739,17,314,1,334,8.5,170,2,Standard,0-120,120.5,2563,Full,0.78,0.039,200.158,11.315,4.292,3.824,0,0,0,0,0,0,166.993,214.594,0.78,0.39,120.563,4.682,4.292,0.585,0,0,4.292,0.273,0,0,1.171,0.39,0,0,2.731,2.146,123.684,2.497,3886.11,19.157,0,0,0,0,0.39,0.035,2.341,0.078,0,0,0,0,8.974,0.234,2.341,0.078,3.121,0.117,0,0,205.62,56.575,228.25,10.535,0,0,0,0,188.063,14.827,-1,-1,7.803,0.195,,,0,0,0,0,0.78,0.078,0,0,25.361,0.468,5.853,0.039
190139,LMG11-01,562,139,-100,0,2011-01-30,19:09:00,16:09:00,-69.5329,-75.5354,19:35:00,-69.5383,-75.5222,26,134,1.6,256,15,185,2,Standard,0-120,125.6,2770.6,Full,0,0,0,0,0,0,0,0,0,0,2.166,0.65,72.909,64.968,0.361,0.217,20.212,1.083,1.444,0.108,0,0,-1,0.108,0,0,0,0,0,0,5.775,6.136,79.045,2.382,6456.418,25.626,0,0,0,0,0,0,0,0,3.97,0.072,0,0,4.692,0.18,0,0,0,0,0,0,128.493,40.425,11.189,1.444,0,0,0,0,25.265,2.166,0,0,1.444,0.036,,,0,0,0,0,16.603,8.302,0,0,8.662,0.217,8.662,0.036
190140,LMG11-01,566,140,0,100,2011-01-31,07:11:00,04:11:00,-68.2645,-75.1148,07:33:00,-68.2759,-75.1253,22,169,3,437,23.5,180,2,Standard,0-120,122.2,5045.5,Full,0.595,0.04,235.063,16.228,0,0,0,0,0,0,0.595,2.577,4.162,10.108,0.396,0.099,185.117,8.322,1.189,0.297,0,0,0,0,0,0,0,0,0,0,2.378,1.586,52.919,2.18,1999.425,12.691,0,0,0,0,0.198,0.018,1.784,0.04,6.739,0.297,0,0,14.072,0.793,0.396,0.02,1.189,0.02,0,0,32.703,39.243,0.396,0.04,0,0,0,0,22.991,1.982,0,0,4.757,0.117,,,45.586,27.351,0.198,6.342,28.144,7.333,0,0,14.27,0.317,0.396,0.018
200014,LMG12-01,54,14,616,40,2012-01-06,15:07:00,12:07:00,-64.8531,-64.2052,15:41:00,-64.8343,-64.171,34,43,2.7,1047,19.1,70,2,Standard,0-120,120.1,8988.2,Full,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.033,0,0,0,0,0,0,0,0,0,0,0.779,0.389,58.744,0.858,45.059,0.644,-1,-1,0,0,0,0,0.111,0.011,0,0,0.556,0.011,0.111,0.01,0,0,0.779,0.011,0,0,92.9,7.12,0,0,0,0,0,0,56.964,1.446,0,0,0,0,,,0,0,0,0,0,0,0,0,1.224,0.056,0,0
200016,LMG12-01,65,16,616,37,2012-01-06,21:57:00,18:57:00,-64.8483,-64.1145,22:32:00,-64.8343,-64.1539,35,304,2.5,514,11,290,2,Standard,0-120,120,8458.1,Full,0.118,0.011,2.01,0.071,0,0,0,0,0,0,0,0,0.118,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.355,69.992,2.074,62.189,0.345,0,0,0,0,0,0,0,0,0,0,0.709,0.012,0.118,0.011,0,0,1.655,0.024,0,0,219.79,6.621,0,0,0,0,0,0,791.315,19.869,0,0,0,0,,,0,0,0,0,0,0,0,0,0.473,0.071,0,0
200017,LMG12-01,71,17,610,38,2012-01-07,03:02:00,00:02:00,-64.8777,-64.2424,03:40:00,-64.8867,-64.2913,38,248,1.4,1002,19,250,2,Standard,0-120,120,9932.6,Full,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0.01,0.101,0.01,0.101,0.02,0,0,0,0,0.101,0.06,0,0,1.309,0.081,50.742,1.35,94.236,1.35,-1,-1,0,0,1.107,0.04,0.101,0.009,0.101,0.05,0,0,0,0,0,0,6.745,0.111,0,0,28.291,3.826,0,0,0.101,0.01,0,0,179.007,3.24,0,0,0,0,,,0,0,0,0,0,0,0,0,0.201,0.091,0,0
200019,LMG12-01,104,19,600,100,2012-01-07,18:10:00,15:10:00,-64.5771,-65.349,18:55:00,-64.5863,-65.4162,45,235,2.3,634,18.5,245,2,Standard,0-120,120.3,13629.3,Full,0.22,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0.037,2.568,0.081,0,0,0,0,0,0,0,0,0,0,0,0,1.541,0.367,4.622,0.514,407.871,2.17,0,0,0,0,0,0,0,0,0,0,0.293,0.007,0,0,0,0,0.88,0.015,0,0,454.022,73.557,0,0,0,0,0,0,794.098,43.392,0,0,0,0,,,0,0,0,0,0,0,0,0,0.073,0.073,0,0
200021,LMG12-01,125,21,600,200,2012-01-08,05:27:00,02:27:00,-63.9644,-66.8603,06:09:00,-63.9635,-66.9123,42,265,0.7,3087,18,255,2,Standard,0-120,120,11402.2,Full,-1,-1,0,0,0,0,0,0,0,0,0,0,0.088,3.947,0,0,64.725,1.579,3.245,0.395,0.263,0.035,0,0,0.088,0.018,0.702,0.877,0.088,0.009,0.088,0.035,1.14,0.008,17.277,0.123,0,0,0,0,0,0,0.088,0.008,0.175,0.018,0.351,0.008,37.537,2.193,0,0,1.14,0.009,0,0,0,0,0,0,0,0,0,0,1850.527,33.327,0,0,0,0,,,4.736,3.596,0,0,0,0,0,0,0,0,0,0
200023,LMG12-01,132,23,500,200,2012-01-08,16:01:00,13:01:00,-64.6064,-68.3014,16:47:00,-64.5851,-68.3557,46,301,2.5,2730,12,312,2,Standard,0-120,120.3,7242.7,Full,6.351,0.152,0.138,0.097,0,0,0,0,0,0,0,0,0.276,0.221,1.105,0.11,523.425,8.157,17.535,3.038,0.414,0.028,0,0,0,0,3.866,3.314,0.138,0.166,0,0,12.012,0.897,5.799,0.276,0,0,0,0,0,0,0.414,0.041,0.276,0.041,1.381,0.055,1.657,0.138,0,0,0.138,0.012,0,0,15.464,16.803,0,0,0,0,0,0,1069.908,27.189,0,0,0,0,,,3.038,2.969,0,0,0,0,0,0,0.276,-1,0.138,0.012
200027,LMG12-01,158,27,500,100,2012-01-09,03:19:00,00:19:00,-65.2335,-66.7808,03:46:00,-65.233,-66.8172,27,262,2.5,461,4,347,2,Standard,0-120,120.7,3341.4,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.986,0.12,1.197,0.09,0,0,0,0,0,0,1.796,0.03,0,0,3.591,2.783,2.095,0.18,278.328,3.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.818,0.449,0,0,435.149,192.543,0,0,0,0,0,0,8913.679,158.566,0,0,0,0,,,0,0,0,0,0,0,0,0,0.599,0.18,0,0
200029,LMG12-01,172,29,500,60,2012-01-09,08:58:00,05:58:00,-65.4786,-66.1485,09:36:00,-65.4578,-66.1152,38,20,2,316,12,82,2,Standard,0-120,121,5107.4,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.039,9.985,0.294,0,0,0,0,0,0,0,0,0.392,0.018,0,0,8.811,5.678,8.419,0.313,71.856,0.313,0,0,0,0,0,0,0,0,0.392,0.117,0.196,0.039,0,0,0,0,6.265,0.098,0,0,37.592,2.741,0.392,0.098,0,0,0,0,1081.562,19.325,0,0,0.196,0.018,,,0,0,0,0,0,0,0,0,0.979,0.096,0,0
200031,LMG12-01,183,31,400,40,2012-01-11,01:31:00,22:31:00,-66.2458,-67.3209,02:03:00,-66.2611,-67.3501,32,247,3,158,16.5,210,2,Standard,0-120,120.4,3193.5,Full,0,0,1.253,0.031,0,0,0,0,0,0,0,0,0,0,0.939,0.094,0.626,0.028,0,0,0,0,0,0,0,0,0,0,0.313,0.028,3.131,2.505,18.788,0.939,195.396,1.29,-1,-1,0,0,0,0,3.131,0.063,0.626,0.125,0,0,1.253,0.094,0,0,46.344,0.564,0,0,360.418,49.929,6.263,1.253,0,0,0,0,261.467,2.421,0,0,0,0,,,0,0,0,0,0,0,0,0,2.818,0.341,0,0
200033,LMG12-01,199,33,400,100,2012-01-11,07:57:00,04:57:00,-65.8744,-68.2905,08:32:00,-65.8846,-68.3354,35,238,2,357,30,233,2,Standard,0-120,121.2,9634.3,Full,0.934,0.01,0,0,0,0,0,0,0,0,0,0,0.104,0.156,0,0,1.142,0.052,0,0,0,0,0,0,0,0,0.104,0.135,0,0,1.868,0.675,2.076,0.156,127.358,1.164,0,0,0,0,0,0,0,0,0.311,0.031,0.519,0.009,0.104,0.021,0,0,2.595,0.01,0,0,129.018,59.681,0,0,0,0,0,0,41.207,1.33,0,0,0,0,,,0,0,0,0,0,0,0,0,0.519,0.322,0,0
200035,LMG12-01,222,35,400,200,2012-01-11,19:19:00,16:19:00,-65.2409,-69.806,19:56:00,-65.2511,-69.8497,37,237,2.5,2766,26,235,2,Standard,0-120,120,9220.8,Full,4.663,0.108,0,0,0,0,0,0,0,0,0,0,0.108,0.108,0.651,0.108,432.392,8.869,8.242,0.488,0.651,0.054,0,0,0.651,0.054,1.193,0.813,0,0,0,0,8.351,0.813,25.703,0.325,0,0,0,0,0,0,0.217,0.011,0.108,0.01,0.542,0.022,0.325,0.054,0,0,0.868,0.022,0,0,0.868,0.325,0,0,0,0,0,0,1802.554,31.041,0,0,0,0,,,2.603,8.893,0,0,0,0,0,0,1.735,0.011,0,0
200037,LMG12-01,227,37,300,200,2012-01-12,05:29:00,02:29:00,-65.8482,-71.3797,06:11:00,-65.8468,-71.4343,42,257,2.4,3103,15,250,2,Standard,0-120,120.8,11461.1,Full,0.087,0.008,0,0,0,0,0,0,0,0,0.262,0.044,0.087,0.558,0.262,0.052,487.738,10.366,16.403,0.698,0.698,0.052,0,0,0.175,0.017,3.577,2.443,0.087,0.035,0.436,0.113,1.134,0.14,2.53,0.035,0,0,0,0,0,0,14.571,0.995,0.524,0.044,1.047,0.052,0,0,0,0,1.309,0.026,0,0,0,0,0,0,0,0,0,0,3120.561,196.399,0,0,0,0,,,195.27,362.248,0,0,1.745,0.323,0,0,0,0,0,0
200040,LMG12-01,254,40,300,100,2012-01-12,16:37:00,13:37:00,-66.5042,-69.8664,17:24:00,-66.4802,-69.8117,47,11,2.5,490,20,35,2,Standard,0-120,120.2,12584.1,Full,1.669,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.024,49.11,0.795,3.576,0.103,0.238,0.024,0.477,0.008,0,0,0,0,0,0,0.238,0.278,5.086,0.636,361.648,4.464,0,0,0,0,0,0,0,0,0,0,0.556,0.008,0,0,0.079,0.008,10.013,0.095,0,0,40.686,28.528,0,0,0,0,0,0,945.005,11.906,0,0,0.079,0.007,,,0,0,0,0,0,0,0,0,1.271,0.064,0,0
200042,LMG12-01,269,42,300,40,2012-01-12,23:30:00,20:30:00,-66.8973,-68.9585,00:12:00,-66.8853,-68.8993,42,41,2.6,689,28,45,2,Standard,0-120,120.3,11591.9,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0.026,1.467,0.035,0.259,0.009,0.086,0.009,0,0,0,0,0,0,0,0,0.863,0.871,3.709,0.88,890.1,5.856,0,0,0,0,0.086,0.009,0,0,0.086,0.017,0.949,0.009,0,0,0.173,0.035,17.943,0.354,0,0,1169.173,177.63,2.502,0.449,0,0,0,0,355.247,6.051,0,0,0,0,,,0,0,0,0,0,0,0,0,0.431,0.267,0,0
200044,LMG12-01,274,44,200,40,2012-01-13,07:52:00,04:52:00,-67.51,-70.5901,08:33:00,-67.4918,-70.5345,41,29,2.3,768,32,31,2,Standard,0-120,120.1,12304.1,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0.016,0,0,0,0,0.081,0.007,0,0,0,0,0,0,0.325,0.325,0.244,0.081,1007.631,6.87,0,0,0,0,0,0,0.488,0.041,0.081,0.024,0.65,0.016,0.163,0.024,0,0,13.491,0.228,0,0,10591.748,629.781,1.707,0.325,0,0,0,0,2811.094,22.901,0,0,0,0,,,0,0,0,0,0,0,0,0,0.163,0.163,0,0
200046,LMG12-01,284,46,200,0,2012-01-13,13:52:00,10:52:00,-67.7988,-69.9571,14:33:00,-67.7555,-69.9287,41,,,697,28,11,2,Standard,0-120,120,11508.5,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.008,0,0,0,0,0,0,0,0,0,0,1.13,0.782,1.303,0.348,208.802,0.819,0,0,0,0,0.087,0.017,0.434,0.052,0,0,0.695,0.009,1.043,0.078,0.261,0.026,4.432,0.165,0,0,2606.682,152.682,118.956,15.641,0,0,0,0,229.222,3.07,0,0,0,0,,,0,0,0,0,0,0,0,0,1.303,0.799,0,0
200048,LMG12-01,296,48,200,-40,2012-01-13,20:38:00,17:38:00,-68.0489,-69.2901,21:17:00,-68.0244,-69.2745,39,10,2.5,713,14.1,35,2,Standard,0-120,120.3,9462.2,Full,0,0,-1,-1,0,0,0,0,0,0,0,0,0.106,-1,0,0,0.211,0.01,0,0,0.106,0.011,0,0,0,0,0,0,0,0,0.423,0.264,2.008,0.264,1758.578,9.763,0,0,0,0,0,0,0,0,0.106,0.021,0.211,0.01,0.423,0.011,0.106,0.021,8.455,0.211,0,0,212.319,7.784,27.055,4.756,0,0,0,0,194.141,2.871,0,0,1.48,0.106,,,0,0,0,0,0,0,4.122,0.032,3.91,0.666,0,0
200050,LMG12-01,305,50,225,-21,2012-01-15,09:03:00,06:03:00,-67.7544,-69.1959,09:43:00,-67.7515,-69.2614,40,303,2.8,90,19,285,2,Standard,0-120,121,11728.9,ESAmTeP,0,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0.256,0.034,0.256,0.017,0.171,0.043,0.256,0.017,4.263,0.124,0.256,0.026,6.053,0.264,0,0,355.446,9.993,6.394,0.341,0,0,0,0,74.261,1.142,0,0,-1,-1,,,0,0,0,0,0,0,0.938,0.128,2.473,0.06,0,0
200054,LMG12-01,320,54,213,-20,2012-01-16,01:07:00,22:07:00,-67.8297,-69.3652,01:47:00,-67.8182,-69.4186,40,337,2.5,168,12,280,2,Standard,0-120,120.5,9926.3,Full,0,0,0,0,0,0,0,0,0,0,0.101,0.03,0,0,0.101,0.01,0,0,0.302,0.01,0,0,0,0,0,0,0,0,0.101,0.009,1.007,0.887,1.41,0.181,526.881,5.987,-1,-1,0,0,0.201,0.03,0.302,0.01,0.101,0.01,0,0,4.03,0.121,0,0,8.16,0.222,0,0,4529.662,219.349,16.018,2.015,0,0,0,0,411.128,7.983,0,0,0.101,0.01,,,0,0,0,0,0.705,0.232,0,0,0.504,0.02,0,0
200056,LMG12-01,325,56,228,-5,2012-01-16,08:59:00,05:59:00,-67.6426,-69.3952,09:34:00,-67.6193,-69.3787,35,12,2.4,155,15,9,2,Shallow,0-100,100.8,10062.7,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.009,0.099,0.099,0.696,0.01,156.121,0.852,0,0,0,0,0,0,0.199,0.02,0,0,0.596,0.03,1.988,0.05,0.298,0.03,4.671,0.159,0,0,550.845,198.756,0,0,0,0,0,0,16.099,0.219,0,0,0,0,,,0,0,0,0,0,0,0,0,0.099,0.009,0,0
200063,LMG12-01,335,63,221,-5,2012-01-17,01:21:00,22:21:00,-67.6767,-69.5123,02:03:00,-67.6764,-69.4409,42,76,2.9,554,15,95,2,Standard,0-120,120.3,10908.5,Full,0.092,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.028,0,0,0,0,0,0,0.183,0.028,0,0,0,0,0.092,0.008,0.733,0.642,3.759,0.229,386.671,3.697,0,0,0,0,2.2,0.083,0,0,0.092,0.018,1.283,0.037,0.367,0.092,3.392,0.119,18.609,0.367,0,0,122.382,3.201,0.183,0.028,0,0,0,0,452.492,7.393,0,0,0.092,0.008,,,0,0,0,0,0.183,0.037,0,0,3.667,0.083,0,0
200065,LMG12-01,339,65,191,19,2012-01-17,22:14:00,19:14:00,-67.6957,-70.3955,22:53:00,-67.6756,-70.3603,39,22,2.5,644,20,14,2,Standard,0-120,120.7,9646.2,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.01,0,0,0.104,0.009,0,0,0,0,1.348,1.14,1.555,0.207,143.995,1.524,0,0,0,0,1.14,0.187,0,0,0,0,1.555,0.021,0,0,0,0,12.44,0.207,0,0,98.277,4.785,3.11,0.415,0,0,0,0,255.23,3.81,0,0,0,0,,,0,0,0,0,0,0,0,0,0.933,0.029,0,0
200067,LMG12-01,343,67,213,-1,2012-01-18,09:07:00,06:07:00,-67.6979,-69.7017,09:52:00,-67.6678,-69.7063,45,352,2.5,290,27,4,2,Standard,0-120,120.1,13876.2,Full,0,0,0.288,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.058,0.072,0.058,0,0,0.072,0.043,3.531,0.295,68.03,0.807,0,0,0,0,0,0,0.432,0.007,0,0,0.288,0.006,5.549,0.115,0,0,3.171,0.058,0,0,14.125,2.515,0.144,0.014,0,0,0,0,9.729,0.101,0,0,0,0,,,0,0,0,0,0,0,0,0,0.216,0.013,0,0
200070,LMG12-01,349,70,225,11,2012-01-18,21:45:00,18:45:00,-67.5493,-69.7024,22:08:00,-67.5426,-69.7303,23,311,2.5,152,7,55,2,Standard,0-120,122.4,5625,Full,0,0,0.178,0.016,0,0,0,0,0,0,0,0,0,0,0.178,0.018,0.178,0.016,0.178,0.016,0.356,0.018,0,0,0,0,0,0,0,0,0.711,0.622,3.911,0.071,140.444,0.889,0.356,0.016,0,0,0,0,0,0,0,0,0.356,0.018,2.489,0.107,0,0,10.844,0.231,0,0,32.889,1.6,0.178,0.018,0,0,0,0,5.511,0.142,0,0,0,0,,,0,0,0,0,0,0,0,0,2.133,0.032,0,0
200072,LMG12-01,379,72,200,160,2012-01-20,06:03:00,03:03:00,-66.7133,-72.4396,06:38:00,-66.6932,-72.4263,35,2,2.3,3275,19,355,2,Standard,0-120,120.3,8487.4,Full,0.118,0.011,0,0,0,0,0,0,0,0,0.236,0.059,0,0,1.296,0.295,90.487,2.756,3.652,0.636,0.707,0.071,0,0,0.118,0.024,0.353,0.283,0,0,0,0,2.239,0.082,53.373,0.419,0,0,0,0,0.353,0.011,0.118,0.012,0.471,0.035,0.353,0.035,630.819,37.145,0,0,0.353,0.011,0,0,0.118,0.012,0,0,0,0,0,0,592.527,35.946,0,0,0,0,,,1.532,4.713,0,0,0,0,0,0,0.589,0.012,0,0
200074,LMG12-01,384,74,200,100,2012-01-20,12:14:00,09:14:00,-67.1152,-71.5323,12:52:00,-67.0912,-71.5194,38,350,2,443,,,2,Standard,0-120,120.1,10732.9,Full,0.932,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.028,6.336,0.093,0.466,0.037,0.093,0.009,0,0,0,0,0,0,0,0,0.373,0.186,0.745,0.065,29.535,0.15,0,0,0,0,0,0,0,0,0.186,0.047,0.28,0.009,49.567,2.993,0,0,1.491,0.019,0,0,106.401,12.905,0.186,0.047,0,0,0,0,115.812,1.589,0,0,0,0,,,0,0,0,0,0,0,0,0,0.373,0.195,0,0
200076,LMG12-01,396,76,100,40,2012-01-22,23:07:00,20:07:00,-68.1106,-72.3531,23:38:00,-68.1191,-72.4035,31,260,2.5,369,19,245,2,Standard,0-120,119.3,7731.6,Full,0.129,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0.388,0.039,0.259,0.012,0,0,0,0,0.647,0.013,0,0,0,0,0,0,3.751,4.656,1.552,0.453,147.706,1.477,0.259,0.012,0,0,0,0,0,0,0,0,0.517,0.026,12.287,1.293,0.129,0.013,2.716,0.065,0,0,27.42,1.423,2.069,0.259,0,0,0,0,1508.88,20.136,0,0,0,0,,,0,0,0,0,0,0,0,0,0.905,0.437,0,0
200078,LMG12-01,403,78,0,40,2012-01-23,07:45:00,04:45:00,-68.6638,-74.1136,08:23:00,-68.6665,-74.19,38,259,2.7,591,19,222,2,Standard,0-120,103.2,10890.9,Full,0.092,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0.028,0.275,0.008,0.184,0.008,0.092,0.009,1.285,0.009,0,0,0,0,0,0,2.938,2.7,0.735,0.073,861.913,6.72,7.988,0.073,0,0,0.643,0.009,0.551,0.018,0,0,0,0,8.815,0.202,0.184,0.018,12.12,0.294,0,0,1386.205,99.085,65.743,2.02,0,0,0,0,344.784,3.507,0,0,0.275,0.008,,,0,0,0,0,0.092,0.009,0,0,3.765,0.412,0,0
